"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",2688,,
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",2656,,
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",2542,,
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",2501,,
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",2386,,
"PAGGM564","Male physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",2306,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",1228,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",1352,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",1410,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",1508,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",1585,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",1564,"B","Break"
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",1672,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",1814,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",1908,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",1969,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",1962,,
"PAGGM65O","Male physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",2013,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",20114,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",20744,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",21238,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",21874,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",22754,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",23104,"B","Break"
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",23986,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",24986,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",25804,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",26572,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",27361,,
"PAGGTOPY","Total physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",27925,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",5073,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",5276,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",5515,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",5753,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",5912,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",5988,"B","Break"
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",6227,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",6504,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",6686,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",6763,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",6970,,
"PAGGTU35","Total physicians under 35 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",6941,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",5274,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",5573,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",5759,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",5964,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",6400,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",6794,"B","Break"
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",7150,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",7415,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",7694,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",7972,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",8303,,
"PAGGT344","Total physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",8542,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",4388,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",4306,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",4246,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",4302,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",4452,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",4436,"B","Break"
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",4544,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",4751,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",5005,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",5300,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",5544,,
"PAGGT454","Total physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",5805,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",3936,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",4010,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",4056,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",4070,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",4095,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",4016,"B","Break"
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",4064,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",4150,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",4112,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",4126,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",4099,,
"PAGGT564","Total physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",4082,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",1443,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",1579,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",1662,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",1785,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",1895,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",1870,"B","Break"
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",2001,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",2166,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",2307,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",2411,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",2445,,
"PAGGT65O","Total physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","NOR","Norway","2021","2021",2555,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2010","2010",47131,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2011","2011",47484,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2012","2012",47348,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2013","2013",48157,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2014","2014",49546,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2015","2015",50343,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2016","2016",52422,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2017","2017",51318,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2018","2018",51291,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",72659,"B","Break"
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",73113,,
"PAGGFEMM","Total female physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2021","2021",75540,,
"PAGGFU35","Female physicians under 35 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",16940,,
"PAGGFU35","Female physicians under 35 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",17541,,
"PAGGFU35","Female physicians under 35 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2021","2021",19934,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",13020,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",13428,,
"PAGGF344","Female physicians aged 35-44 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2021","2021",13703,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",15008,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",14518,,
"PAGGF454","Female physicians aged 45-54 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2021","2021",14473,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",15943,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",15785,,
"PAGGF564","Female physicians aged 55-64 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2021","2021",15765,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2019","2019",9053,,
"PAGGF65O","Female physicians aged 65-74 years old","PERSMYNB","Number of persons (head counts)","POL","Poland","2020","2020",9394,,
