Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura;Tipo di Disciplina;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2020;030;LOMBARDIA;718;2;030905;OSPEDALE PAPA GIOVANNI XXIII - BG       ;PIAZZA OMS, 1                           ;016024;BERGAMO                                 ;BG;1;Ospedale a gestione diretta;ACUTI;902;0;38;31;971
2020;030;LOMBARDIA;718;2;030905;OSPEDALE PAPA GIOVANNI XXIII - BG       ;PIAZZA OMS, 1                           ;016024;BERGAMO                                 ;BG;1;Ospedale a gestione diretta;LUNGODEGENZA;2;0;0;0;2
2020;030;LOMBARDIA;718;2;030905;OSPEDALE PAPA GIOVANNI XXIII - BG       ;PIAZZA OMS, 1                           ;016024;BERGAMO                                 ;BG;1;Ospedale a gestione diretta;RIABILITAZIONE;49;0;0;0;49
2020;030;LOMBARDIA;719;2;030131;OSPEDALE DI TREVIGLIO E CARAVAGGIO      ;PIAZZALE OSPEDALE 1                     ;016219;TREVIGLIO                               ;BG;1;Ospedale a gestione diretta;ACUTI;287;0;9;17;313
2020;030;LOMBARDIA;719;2;030131;OSPEDALE DI TREVIGLIO E CARAVAGGIO      ;PIAZZALE OSPEDALE 1                     ;016219;TREVIGLIO                               ;BG;1;Ospedale a gestione diretta;RIABILITAZIONE;8;0;0;0;8
2020;030;LOMBARDIA;719;2;030138;OSP.LE SS.TRINITA'-ROMANO DI LOMBARDIA  ;VIA SAN FRANCESCO D'ASSISI 12           ;016183;ROMANO DI LOMBARDIA                     ;BG;1;Ospedale a gestione diretta;ACUTI;90;0;6;6;102
2020;030;LOMBARDIA;719;2;030138;OSP.LE SS.TRINITA'-ROMANO DI LOMBARDIA  ;VIA SAN FRANCESCO D'ASSISI 12           ;016183;ROMANO DI LOMBARDIA                     ;BG;1;Ospedale a gestione diretta;RIABILITAZIONE;40;0;3;0;43
2020;030;LOMBARDIA;720;2;030133;OSPEDALE PESENTI FENAROLI - ALZANO L.   ;VIA MAZZINI, 88                         ;016008;ALZANO LOMBARDO                         ;BG;1;Ospedale a gestione diretta;ACUTI;166;0;4;7;177
2020;030;LOMBARDIA;720;2;030136;OSPEDALE BRIOLINI - GAZZANIGA           ;VIA MANZONI, 130                        ;016111;GAZZANIGA                               ;BG;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;030;LOMBARDIA;720;2;030136;OSPEDALE BRIOLINI - GAZZANIGA           ;VIA MANZONI, 130                        ;016111;GAZZANIGA                               ;BG;1;Ospedale a gestione diretta;RIABILITAZIONE;38;0;0;0;38
2020;030;LOMBARDIA;720;2;030137;OSP.LE SS.CAPITANIO E GEROSA - LOVERE   ;VIA MARTINOLI, 9A                       ;016128;LOVERE                                  ;BG;1;Ospedale a gestione diretta;ACUTI;56;0;1;2;59
2020;030;LOMBARDIA;720;2;030137;OSP.LE SS.CAPITANIO E GEROSA - LOVERE   ;VIA MARTINOLI, 9A                       ;016128;LOVERE                                  ;BG;1;Ospedale a gestione diretta;LUNGODEGENZA;14;0;0;0;14
2020;030;LOMBARDIA;720;2;030140;OSPEDALE BOLOGNINI - SERIATE            ;VIA PADERNO, 21                         ;016198;SERIATE                                 ;BG;1;Ospedale a gestione diretta;ACUTI;216;0;7;13;236
2020;030;LOMBARDIA;720;2;030140;OSPEDALE BOLOGNINI - SERIATE            ;VIA PADERNO, 21                         ;016198;SERIATE                                 ;BG;1;Ospedale a gestione diretta;RIABILITAZIONE;18;0;0;0;18
2020;030;LOMBARDIA;720;2;030382;OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO ;VIA GROPPINI,22                         ;016163;PIARIO                                  ;BG;1;Ospedale a gestione diretta;ACUTI;82;0;2;8;92
2020;030;LOMBARDIA;721;2;030159;PRESIDIO OSPEDALIERO DI MONTICHIARI     ;VIA CIOTTI 154                          ;017113;MONTICHIARI                             ;BS;1;Ospedale a gestione diretta;ACUTI;146;0;6;5;157
2020;030;LOMBARDIA;721;2;030162;PRESIDIO OSPEDALIERO GARDONE V.T.       ;VIA GIOVANNI XXIII N.4                  ;017075;GARDONE VAL TROMPIA                     ;BS;1;Ospedale a gestione diretta;ACUTI;112;0;2;3;117
2020;030;LOMBARDIA;721;2;030162;PRESIDIO OSPEDALIERO GARDONE V.T.       ;VIA GIOVANNI XXIII N.4                  ;017075;GARDONE VAL TROMPIA                     ;BS;1;Ospedale a gestione diretta;RIABILITAZIONE;27;0;0;0;27
2020;030;LOMBARDIA;721;2;030167;OSPEDALE DEI BAMBINI - BRESCIA          ;P.LE SPEDALI CIVILI 1                   ;017029;BRESCIA                                 ;BS;1;Ospedale a gestione diretta;ACUTI;134;0;8;6;148
2020;030;LOMBARDIA;721;2;030906;PRES.OSPEDAL.SPEDALI CIVILI BRESCIA     ;P.LE SPEDALI CIVILI 1                   ;017029;BRESCIA                                 ;BS;1;Ospedale a gestione diretta;ACUTI;1107;14;20;31;1172
2020;030;LOMBARDIA;721;2;030906;PRES.OSPEDAL.SPEDALI CIVILI BRESCIA     ;P.LE SPEDALI CIVILI 1                   ;017029;BRESCIA                                 ;BS;1;Ospedale a gestione diretta;RIABILITAZIONE;10;0;0;0;10
2020;030;LOMBARDIA;722;2;030154;PRESIDIO OSPEDALIERO DI CHIARI          ;VIALE MAZZINI 8                         ;017052;CHIARI                                  ;BS;1;Ospedale a gestione diretta;ACUTI;168;0;5;6;179
2020;030;LOMBARDIA;722;2;030163;PRESIDIO OSPEDALIERO DI ISEO            ;VIA GIARDINI GARIBALDI,7                ;017085;ISEO                                    ;BS;1;Ospedale a gestione diretta;ACUTI;87;0;5;2;94
2020;030;LOMBARDIA;723;2;030156;OSPEDALE DI DESENZANO                   ;LOC. MONTECROCE                         ;017067;DESENZANO DEL GARDA                     ;BS;1;Ospedale a gestione diretta;ACUTI;198;0;4;12;214
2020;030;LOMBARDIA;723;2;030157;OSPEDALE CIVILE LA MEMORIA DI GAVARDO   ;VIA ANDREA GOSA 74                      ;017077;GAVARDO                                 ;BS;1;Ospedale a gestione diretta;ACUTI;126;0;2;3;131
2020;030;LOMBARDIA;723;2;030158;OSPEDALE DI LENO                        ;P.ZZA DONATORI DI SANGUE, 1             ;017088;LENO                                    ;BS;1;Ospedale a gestione diretta;ACUTI;16;0;0;0;16
2020;030;LOMBARDIA;723;2;030158;OSPEDALE DI LENO                        ;P.ZZA DONATORI DI SANGUE, 1             ;017088;LENO                                    ;BS;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;030;LOMBARDIA;723;2;030158;OSPEDALE DI LENO                        ;P.ZZA DONATORI DI SANGUE, 1             ;017088;LENO                                    ;BS;1;Ospedale a gestione diretta;RIABILITAZIONE;40;0;0;0;40
2020;030;LOMBARDIA;723;2;030161;PRESIDIO OSPEDALIERO DI SALO'           ;PIAZZA BRESCIANI 5                      ;017170;SALO'                                   ;BS;1;Ospedale a gestione diretta;ACUTI;15;0;0;0;15
2020;030;LOMBARDIA;723;2;030183;OSPEDALE VILLA DEI COLLI DI LONATO      ;VIA SAN CARLO 18  TRASF TEMPORANEO C/O P;017092;LONATO                                  ;BS;1;Ospedale a gestione diretta;LUNGODEGENZA;7;0;0;0;7
2020;030;LOMBARDIA;723;2;030183;OSPEDALE VILLA DEI COLLI DI LONATO      ;VIA SAN CARLO 18  TRASF TEMPORANEO C/O P;017092;LONATO                                  ;BS;1;Ospedale a gestione diretta;RIABILITAZIONE;29;0;1;0;30
2020;030;LOMBARDIA;723;2;030184;OSPEDALE DI MANERBIO                    ;VIA LUNGOMELLA VALSECCHI NR. 2          ;017103;MANERBIO                                ;BS;1;Ospedale a gestione diretta;ACUTI;206;0;3;11;220
2020;030;LOMBARDIA;724;2;030273;OSPEDALE OGLIO PO                       ;VIA STAFFOLO 51-VICOMOSCANO             ;019021;CASALMAGGIORE                           ;CR;1;Ospedale a gestione diretta;ACUTI;129;17;2;6;154
2020;030;LOMBARDIA;724;2;030273;OSPEDALE OGLIO PO                       ;VIA STAFFOLO 51-VICOMOSCANO             ;019021;CASALMAGGIORE                           ;CR;1;Ospedale a gestione diretta;RIABILITAZIONE;4;0;0;0;4
2020;030;LOMBARDIA;724;2;030908;OSPEDALE DI CREMONA                     ;VIA LARGO PRIORI 1                      ;019036;CREMONA                                 ;CR;1;Ospedale a gestione diretta;ACUTI;403;24;15;29;471
2020;030;LOMBARDIA;724;2;030908;OSPEDALE DI CREMONA                     ;VIA LARGO PRIORI 1                      ;019036;CREMONA                                 ;CR;1;Ospedale a gestione diretta;LUNGODEGENZA;2;1;0;0;3
2020;030;LOMBARDIA;724;2;030908;OSPEDALE DI CREMONA                     ;VIA LARGO PRIORI 1                      ;019036;CREMONA                                 ;CR;1;Ospedale a gestione diretta;RIABILITAZIONE;32;1;0;0;33
2020;030;LOMBARDIA;725;2;030227;PRESIDIO OSPEDALIERO - ASOLA            ;PIAZZA 80¿ FANTERIA, 1                  ;020002;ASOLA                                   ;MN;1;Ospedale a gestione diretta;ACUTI;66;0;1;11;78
2020;030;LOMBARDIA;725;2;030227;PRESIDIO OSPEDALIERO - ASOLA            ;PIAZZA 80¿ FANTERIA, 1                  ;020002;ASOLA                                   ;MN;1;Ospedale a gestione diretta;LUNGODEGENZA;30;0;0;0;30
2020;030;LOMBARDIA;725;2;030227;PRESIDIO OSPEDALIERO - ASOLA            ;PIAZZA 80¿ FANTERIA, 1                  ;020002;ASOLA                                   ;MN;1;Ospedale a gestione diretta;RIABILITAZIONE;51;0;0;0;51
2020;030;LOMBARDIA;725;2;030239;OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO ;VIA BUGATTE, 1                          ;020072;BORGO MANTOVANO;MN;1;Ospedale a gestione diretta;ACUTI;115;0;3;7;125
2020;030;LOMBARDIA;725;2;030239;OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO ;VIA BUGATTE, 1                          ;020072;BORGO MANTOVANO;MN;1;Ospedale a gestione diretta;RIABILITAZIONE;25;0;0;0;25
2020;030;LOMBARDIA;725;2;030907;OSPEDALE C. POMA - MANTOVA              ;STRADA LAGO PAIOLO 10                   ;020030;MANTOVA                                 ;MN;1;Ospedale a gestione diretta;ACUTI;442;0;9;28;479
2020;030;LOMBARDIA;725;2;030907;OSPEDALE C. POMA - MANTOVA              ;STRADA LAGO PAIOLO 10                   ;020030;MANTOVA                                 ;MN;1;Ospedale a gestione diretta;RIABILITAZIONE;20;0;0;0;20
2020;030;LOMBARDIA;726;2;030209;OSPEDALE MAGGIORE - CREMA               ;LARGO UGO DOSSENA, 2                    ;019035;CREMA                                   ;CR;1;Ospedale a gestione diretta;ACUTI;330;0;9;12;351
2020;030;LOMBARDIA;726;2;030215;OSPEDALE S. MARTA - RIVOLTA D'ADDA      ;VIALE MONTE GRAPPA 15                   ;019084;RIVOLTA D'ADDA                          ;CR;1;Ospedale a gestione diretta;RIABILITAZIONE;75;0;0;0;75
2020;030;LOMBARDIA;727;2;030190;OSPEDALE CARLO MIRA-CASORATE PRIMO      ;VIA DELL'ORTO,99                        ;018034;CASORATE PRIMO                          ;PV;1;Ospedale a gestione diretta;ACUTI;42;0;1;0;43
2020;030;LOMBARDIA;727;2;030190;OSPEDALE CARLO MIRA-CASORATE PRIMO      ;VIA DELL'ORTO,99                        ;018034;CASORATE PRIMO                          ;PV;1;Ospedale a gestione diretta;LUNGODEGENZA;22;0;0;0;22
2020;030;LOMBARDIA;727;2;030190;OSPEDALE CARLO MIRA-CASORATE PRIMO      ;VIA DELL'ORTO,99                        ;018034;CASORATE PRIMO                          ;PV;1;Ospedale a gestione diretta;RIABILITAZIONE;16;0;0;0;16
2020;030;LOMBARDIA;727;2;030191;OSPEDALE S.MARTINO - MEDE               ;VIALE DEI MILLE 23                      ;018088;MEDE                                    ;PV;1;Ospedale a gestione diretta;ACUTI;55;0;1;1;57
2020;030;LOMBARDIA;727;2;030191;OSPEDALE S.MARTINO - MEDE               ;VIALE DEI MILLE 23                      ;018088;MEDE                                    ;PV;1;Ospedale a gestione diretta;LUNGODEGENZA;2;0;0;0;2
2020;030;LOMBARDIA;727;2;030191;OSPEDALE S.MARTINO - MEDE               ;VIALE DEI MILLE 23                      ;018088;MEDE                                    ;PV;1;Ospedale a gestione diretta;RIABILITAZIONE;16;0;0;0;16
2020;030;LOMBARDIA;727;2;030192;OSPEDALE SS.ANNUNZIATA - VARZI          ;VIA REPETTI  2                          ;018171;VARZI                                   ;PV;1;Ospedale a gestione diretta;ACUTI;36;0;0;1;37
2020;030;LOMBARDIA;727;2;030193;OSPEDALE CIVILE - VIGEVANO              ;CORSO MILANO 19                         ;018177;VIGEVANO                                ;PV;1;Ospedale a gestione diretta;ACUTI;225;0;1;9;235
2020;030;LOMBARDIA;727;2;030194;OSPEDALE CIVILE - VOGHERA               ;VIA VOLTURNO 14                         ;018182;VOGHERA                                 ;PV;1;Ospedale a gestione diretta;ACUTI;240;0;6;5;251
2020;030;LOMBARDIA;727;2;030194;OSPEDALE CIVILE - VOGHERA               ;VIA VOLTURNO 14                         ;018182;VOGHERA                                 ;PV;1;Ospedale a gestione diretta;LUNGODEGENZA;3;0;0;0;3
2020;030;LOMBARDIA;727;2;030194;OSPEDALE CIVILE - VOGHERA               ;VIA VOLTURNO 14                         ;018182;VOGHERA                                 ;PV;1;Ospedale a gestione diretta;RIABILITAZIONE;21;0;0;0;21
2020;030;LOMBARDIA;727;2;030203;OSPEDALE ASILO VITTORIA - MORTARA       ;STRADA PAVESE 1125                      ;018102;MORTARA                                 ;PV;1;Ospedale a gestione diretta;ACUTI;84;0;1;2;87
2020;030;LOMBARDIA;727;2;030203;OSPEDALE ASILO VITTORIA - MORTARA       ;STRADA PAVESE 1125                      ;018102;MORTARA                                 ;PV;1;Ospedale a gestione diretta;LUNGODEGENZA;3;0;0;0;3
2020;030;LOMBARDIA;727;2;030203;OSPEDALE ASILO VITTORIA - MORTARA       ;STRADA PAVESE 1125                      ;018102;MORTARA                                 ;PV;1;Ospedale a gestione diretta;RIABILITAZIONE;21;0;0;0;21
2020;030;LOMBARDIA;727;2;030383;NUOVO OSPEDALE DI BRONI E STRADELLA     ;VIA ACHILLI 3                           ;018153;STRADELLA                               ;PV;1;Ospedale a gestione diretta;ACUTI;94;0;1;4;99
2020;030;LOMBARDIA;727;2;030383;NUOVO OSPEDALE DI BRONI E STRADELLA     ;VIA ACHILLI 3                           ;018153;STRADELLA                               ;PV;1;Ospedale a gestione diretta;LUNGODEGENZA;15;0;0;0;15
2020;030;LOMBARDIA;727;2;030383;NUOVO OSPEDALE DI BRONI E STRADELLA     ;VIA ACHILLI 3                           ;018153;STRADELLA                               ;PV;1;Ospedale a gestione diretta;RIABILITAZIONE;10;0;0;0;10
2020;030;LOMBARDIA;920;2;030920;I.N.R.C.A.- PRESIDIO DI CASATENOVO      ;VIA MONTEREGIO, 13                      ;097016;CASATENOVO                              ;LC;3.1;IRCCS pubblico;ACUTI;30;0;0;0;30
2020;030;LOMBARDIA;920;2;030920;I.N.R.C.A.- PRESIDIO DI CASATENOVO      ;VIA MONTEREGIO, 13                      ;097016;CASATENOVO                              ;LC;3.1;IRCCS pubblico;RIABILITAZIONE;32;0;0;0;32
2020;030;LOMBARDIA;922;2;030922;"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO  ";VIA VENEZIAN, 1                         ;015146;MILANO                                  ;MI;3.3;IRCCS fondazione;ACUTI;271;25;18;16;330
2020;030;LOMBARDIA;923;2;030923;FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-M;VIA CELORIA 11                          ;015146;MILANO                                  ;MI;3.3;IRCCS fondazione;ACUTI;164;8;4;3;179
2020;030;LOMBARDIA;924;2;030924;POLICLINICO S. MATTEO - PAVIA           ;VIALE GOLGI, 19                         ;018110;PAVIA                                   ;PV;3.3;IRCCS fondazione;ACUTI;781;38;44;5;868
2020;030;LOMBARDIA;925;2;030925;FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGI;VIA FRANCESCO SFORZA, 28                ;015146;MILANO                                  ;MI;3.3;IRCCS fondazione;ACUTI;853;39;41;54;987
2020;030;LOMBARDIA;930;2;030930;IRCCS CENTRO MEDICO TRADATE             ;VIA RONCACCIO, 16                       ;012127;TRADATE                                 ;VA;3.2;IRCCS privato;ACUTI;15;0;0;0;15
2020;030;LOMBARDIA;930;2;030930;IRCCS CENTRO MEDICO TRADATE             ;VIA RONCACCIO, 16                       ;012127;TRADATE                                 ;VA;3.2;IRCCS privato;RIABILITAZIONE;139;0;0;0;139
2020;030;LOMBARDIA;931;2;030931;ISTITUTO SCIENTIFICO MEDEA-BOSISIO P.   ;VIA DON L. MONZA, 20                    ;097009;BOSISIO PARINI                          ;LC;3.2;IRCCS privato;RIABILITAZIONE;112;0;13;0;125
2020;030;LOMBARDIA;932;2;030932;IRCCS CENTRO MEDICO DI LUMEZZANE        ;VIA MAZZINI, 129                        ;017096;LUMEZZANE                               ;BS;3.2;IRCCS privato;ACUTI;0;15;0;0;15
2020;030;LOMBARDIA;932;2;030932;IRCCS CENTRO MEDICO DI LUMEZZANE        ;VIA MAZZINI, 129                        ;017096;LUMEZZANE                               ;BS;3.2;IRCCS privato;RIABILITAZIONE;134;0;0;0;134
2020;030;LOMBARDIA;933;2;030933;IRCCS CENTRO MEDICO DI CASTEL GOFFREDO  ;VIA OSPEDALE, 36                        ;020015;CASTEL GOFFREDO                         ;MN;3.2;IRCCS privato;LUNGODEGENZA;15;0;0;0;15
2020;030;LOMBARDIA;933;2;030933;IRCCS CENTRO MEDICO DI CASTEL GOFFREDO  ;VIA OSPEDALE, 36                        ;020015;CASTEL GOFFREDO                         ;MN;3.2;IRCCS privato;RIABILITAZIONE;78;0;2;0;80
2020;030;LOMBARDIA;934;2;030934;"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MI";VIA CARLO PAREA, 4                      ;015146;MILANO                                  ;MI;3.2;IRCCS privato;ACUTI;179;24;4;0;207
2020;030;LOMBARDIA;934;2;030934;"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MI";VIA CARLO PAREA, 4                      ;015146;MILANO                                  ;MI;3.2;IRCCS privato;RIABILITAZIONE;4;4;0;0;8
2020;030;LOMBARDIA;935;2;030935;IRCCS    S. RAFFAELE - MILANO           ;VIA OLGETTINA, 60                       ;015146;MILANO                                  ;MI;3.2;IRCCS privato;ACUTI;810;71;16;22;919
2020;030;LOMBARDIA;935;2;030935;IRCCS    S. RAFFAELE - MILANO           ;VIA OLGETTINA, 60                       ;015146;MILANO                                  ;MI;3.2;IRCCS privato;RIABILITAZIONE;93;0;0;0;93
2020;030;LOMBARDIA;936;2;030936;IST.AUXOLOGICO ITALIANO - MILANO        ;VIA LUDOVICO ARIOSTO, 13                ;015146;MILANO                                  ;MI;3.2;IRCCS privato;ACUTI;122;18;6;8;154
2020;030;LOMBARDIA;936;2;030936;IST.AUXOLOGICO ITALIANO - MILANO        ;VIA LUDOVICO ARIOSTO, 13                ;015146;MILANO                                  ;MI;3.2;IRCCS privato;RIABILITAZIONE;82;18;6;0;106
2020;030;LOMBARDIA;937;2;030937;IRCCS S.M.NASCENTE-FOND.DON C.GNOCCHI-MI;VIA CAPECELATRO, 66                     ;015146;MILANO                                  ;MI;3.2;IRCCS privato;RIABILITAZIONE;120;12;4;0;136
2020;030;LOMBARDIA;938;2;030938;IRCCS CENTRO MEDICO DI PAVIA            ;VIA SALVATORE MAUGERI, 10/10A           ;018110;PAVIA                                   ;PV;3.2;IRCCS privato;ACUTI;92;0;0;6;98
2020;030;LOMBARDIA;938;2;030938;IRCCS CENTRO MEDICO DI PAVIA            ;VIA SALVATORE MAUGERI, 10/10A           ;018110;PAVIA                                   ;PV;3.2;IRCCS privato;RIABILITAZIONE;257;0;0;0;257
2020;030;LOMBARDIA;939;2;030939;FOND.IST.NEUROL.C.MONDINO-PAVIA         ;VIA MONDINO,2                           ;018110;PAVIA                                   ;PV;3.2;IRCCS privato;ACUTI;84;0;4;0;88
2020;030;LOMBARDIA;939;2;030939;FOND.IST.NEUROL.C.MONDINO-PAVIA         ;VIA MONDINO,2                           ;018110;PAVIA                                   ;PV;3.2;IRCCS privato;LUNGODEGENZA;8;0;0;0;8
2020;030;LOMBARDIA;939;2;030939;FOND.IST.NEUROL.C.MONDINO-PAVIA         ;VIA MONDINO,2                           ;018110;PAVIA                                   ;PV;3.2;IRCCS privato;RIABILITAZIONE;35;0;0;0;35
2020;030;LOMBARDIA;940;2;030940;IRCCS CENTRO MEDICO MONTESCANO          ;VIA PER MONTESCANO  31                  ;018097;MONTESCANO                              ;PV;3.2;IRCCS privato;RIABILITAZIONE;193;0;0;0;193
2020;030;LOMBARDIA;941;2;030941;ISTITUTO EUROPEO DI ONCOLOGIA-MILANO    ;VIA RIPAMONTI, 435                      ;015146;MILANO                                  ;MI;3.2;IRCCS privato;ACUTI;174;41;24;30;269
2020;030;LOMBARDIA;942;2;030942;IRCCS S.GIOVANNI DI DIO-FBF- BRESCIA    ;VIA PILASTRONI N¿4                      ;017029;BRESCIA                                 ;BS;3.2;IRCCS privato;RIABILITAZIONE;60;0;0;0;60
2020;030;LOMBARDIA;943;2;030943;IST. CLIN. HUMANITAS - ROZZANO          ;VIA MANZONI, 56                         ;015189;ROZZANO                                 ;MI;3.2;IRCCS privato;ACUTI;417;160;5;25;607
