"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2017","2017",20251.88,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2018","2018",21068.65,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2019","2019",20880.87,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2020","2020",21463.25,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2021","2021",23063.36,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","PRT","Portugal","2022","2022",21041,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2010","2010",26503.73,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2011","2011",27726.07,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2012","2012",30378.27,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2013","2013",33297.89,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2014","2014",35379.31,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2015","2015",31887.55,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2016","2016",33246.03,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2017","2017",35164.83,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2018","2018",38378.12,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2019","2019",39136.66,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2020","2020",42341.82,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2021","2021",49253.86,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2010","2010",12261.39,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2011","2011",13033.21,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2012","2012",13546.56,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2013","2013",14582.74,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2014","2014",14805.83,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2015","2015",13275.95,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2016","2016",14168.01,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2017","2017",14978.48,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2018","2018",16740.59,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2019","2019",18263.52,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2020","2020",20131.63,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SVK","Slovak Republic","2021","2021",24546.88,,
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2011","2011",82636.04,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2012","2012",69997.42,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2013","2013",72557.14,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2014","2014",73890.17,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2015","2015",62418.92,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2016","2016",63752.01,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2017","2017",66764.71,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2018","2018",76397.04,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2019","2019",75308.31,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2020","2020",79479.51,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2021","2021",80159.99,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2022","2022",76486.96,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2011","2011",92471.78,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2012","2012",80561.65,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2013","2013",85563.56,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2014","2014",85474.34,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2015","2015",71199.68,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2016","2016",71827.19,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2017","2017",75926.06,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2018","2018",88483.16,"B","Break"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2019","2019",87308.56,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2020","2020",90854.68,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2021","2021",90685.85,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2022","2022",84717.41,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2011","2011",49074.2,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2012","2012",42522.91,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2013","2013",45250.67,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2014","2014",46348.79,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2015","2015",39416.06,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2016","2016",39283.42,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2017","2017",40756.28,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2018","2018",44101.74,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2019","2019",43323.8,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2020","2020",45588.33,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2021","2021",45683.96,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","ESP","Spain","2022","2022",41865.2,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2014","2014",132856.52,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2015","2015",110624.49,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2016","2016",111959.93,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2017","2017",116015.46,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2018","2018",117146.72,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2019","2019",109659.73,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2020","2020",113090.67,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2021","2021",126239.32,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2022","2022",109152.92,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2014","2014",128469.26,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2015","2015",106392.05,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2016","2016",106879.33,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2017","2017",110190.12,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2018","2018",110945.99,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2019","2019",103231.55,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2020","2020",106901.95,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2021","2021",120001.39,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2022","2022",104061.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2014","2014",55037.43,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2015","2015",46497.62,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2016","2016",47185.28,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2017","2017",48836.92,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2018","2018",49283.76,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2019","2019",46530.32,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2020","2020",49390.31,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2021","2021",54404.05,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","SWE","Sweden","2022","2022",48347.62,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CHE","Switzerland","2010","2010",65204.57,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CHE","Switzerland","2011","2011",80582.68,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CHE","Switzerland","2012","2012",78862.52,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CHE","Switzerland","2013","2013",80568.51,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CHE","Switzerland","2014","2014",81761.31,"D","Difference in methodology"
