Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,2018,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2017,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.2
Italy,ITA,2016,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2015,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2014,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2013,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2012,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.4
Italy,ITA,2011,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2010,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2009,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2008,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2007,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2006,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2005,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2004,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2003,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3
Italy,ITA,2002,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.4
Italy,ITA,2001,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.5
Italy,ITA,2000,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.5
Italy,ITA,2019,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2018,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2017,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2016,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2015,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2014,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2013,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2012,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2011,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2010,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2009,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2008,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2007,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2006,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2005,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1
Italy,ITA,2004,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2003,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2002,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2001,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2000,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.2
Italy,ITA,2019,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2018,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2017,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.3
Italy,ITA,2016,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2015,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2014,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2013,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2012,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2011,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2010,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2009,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2008,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2007,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2006,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2005,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2004,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2003,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.4
Italy,ITA,2002,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5
Italy,ITA,2001,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.7
Italy,ITA,2000,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.9
Italy,ITA,2022,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2021,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2020,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2019,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2018,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2017,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0752991644633
Italy,ITA,2016,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0717809840035
Italy,ITA,2015,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0682628035437
Italy,ITA,2014,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0647446230839
Italy,ITA,2013,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0612264426241
Italy,ITA,2012,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0577082621643
Italy,ITA,2011,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0541900817045
Italy,ITA,2010,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0506719012447
Italy,ITA,2009,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0471537207849
Italy,ITA,2008,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0436355403251
Italy,ITA,2007,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0401173598653
Italy,ITA,2006,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0365991794056
Italy,ITA,2005,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0330809989458
Italy,ITA,2004,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.029562818486
Italy,ITA,2003,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0260446380262
Italy,ITA,2002,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0260446380262
Italy,ITA,2001,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0260446380262
Italy,ITA,2000,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,78.0260446380262
Italy,ITA,2022,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2021,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2020,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2019,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2018,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2017,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4093581123106
Italy,ITA,2016,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4057273157619
Italy,ITA,2015,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.4020965192131
Italy,ITA,2014,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3984657226644
Italy,ITA,2013,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3948349261156
Italy,ITA,2012,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3912041295669
Italy,ITA,2011,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3875733330181
Italy,ITA,2010,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3839425364694
Italy,ITA,2009,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3803117399206
Italy,ITA,2008,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3766809433719
Italy,ITA,2007,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3730501468231
Italy,ITA,2006,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3694193502744
Italy,ITA,2005,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3657885537256
Italy,ITA,2004,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3621577571769
Italy,ITA,2003,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3585269606281
Italy,ITA,2002,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3585269606281
Italy,ITA,2001,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3585269606281
Italy,ITA,2000,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,79.3585269606281
Italy,ITA,2022,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0312466274538
Italy,ITA,2021,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0270957158613
Italy,ITA,2020,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0230000842319
Italy,ITA,2019,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0189612379409
Italy,ITA,2018,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0149871785913
Italy,ITA,2017,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.0110604604242
Italy,ITA,2016,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,79.003610453891
Italy,ITA,2015,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9961445180465
Italy,ITA,2014,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9886424710089
Italy,ITA,2013,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9811344921807
Italy,ITA,2012,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9736085066512
Italy,ITA,2011,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9668124098955
Italy,ITA,2010,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9616546509494
Italy,ITA,2009,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9564885301431
Italy,ITA,2008,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9513309130509
Italy,ITA,2007,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9461656658117
Italy,ITA,2006,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9409967656813
Italy,ITA,2005,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9358317567143
Italy,ITA,2004,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9306650106797
Italy,ITA,2003,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9254846602441
Italy,ITA,2002,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9238994822014
Italy,ITA,2001,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9225669535765
Italy,ITA,2000,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.9217624726964
Italy,ITA,2019,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.5
Italy,ITA,2018,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.5
Italy,ITA,2017,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.5
Italy,ITA,2016,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.2
Italy,ITA,2015,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.6
Italy,ITA,2014,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.5
Italy,ITA,2013,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.7
Italy,ITA,2012,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.6
Italy,ITA,2011,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.3
Italy,ITA,2010,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.2
